Date,Location,Rainfall,WindSpeed3pm,Humidity3pm,Temp3pm
2010-10-26,Sydney,0.2,24.0,56.0,22.5
2010-10-27,Sydney,0.0,26.0,69.0,20.6
2010-10-28,Sydney,1.8,19.0,53.0,20.2
2010-10-29,Sydney,0.2,15.0,59.0,20.5
2010-10-30,Sydney,0.0,22.0,64.0,23.8
2010-10-31,Sydney,0.0,28.0,64.0,24.2
2010-11-01,Sydney,5.2,28.0,77.0,18.6
2010-11-02,Sydney,32.6,24.0,59.0,17.8
2010-11-03,Sydney,0.2,24.0,54.0,20.7
2010-11-04,Sydney,0.4,20.0,68.0,17.6
2010-11-05,Sydney,8.4,30.0,53.0,17.8
2010-11-06,Sydney,26.0,15.0,81.0,16.7
2010-11-07,Sydney,8.8,26.0,59.0,20.7
2010-11-08,Sydney,0.0,28.0,52.0,23.8
2010-11-09,Sydney,5.6,11.0,54.0,23.2
2010-11-10,Sydney,0.0,30.0,72.0,23.5
2010-11-11,Sydney,8.6,24.0,43.0,25.0
2010-11-12,Sydney,0.0,24.0,57.0,25.6
2010-11-13,Sydney,,28.0,56.0,27.6
2010-11-14,Sydney,0.0,28.0,56.0,27.2
2010-11-15,Sydney,0.0,7.0,95.0,19.4
2010-11-16,Sydney,21.0,20.0,65.0,22.8
2010-11-17,Sydney,0.4,15.0,61.0,21.0
2010-11-18,Sydney,1.0,20.0,59.0,22.6
2010-11-19,Sydney,0.0,33.0,58.0,18.5
2010-11-20,Sydney,0.0,19.0,,
2010-11-21,Sydney,0.0,26.0,55.0,22.6
2010-11-22,Sydney,0.0,26.0,54.0,23.2
2010-11-23,Sydney,0.0,24.0,,
2010-11-24,Sydney,0.0,26.0,58.0,24.1
2010-11-25,Sydney,0.0,20.0,53.0,25.2
2010-11-26,Sydney,0.0,19.0,72.0,22.4
2010-11-27,Sydney,0.0,28.0,56.0,25.5
2010-11-28,Sydney,0.0,13.0,64.0,23.0
2010-11-29,Sydney,5.8,28.0,77.0,20.8
2010-11-30,Sydney,5.6,17.0,91.0,20.2
2010-12-01,Sydney,27.6,19.0,89.0,19.9
2010-12-02,Sydney,21.0,22.0,78.0,22.7
2010-12-03,Sydney,0.2,24.0,74.0,23.2
2010-12-04,Sydney,0.0,19.0,80.0,22.0
2010-12-05,Sydney,1.4,17.0,,
2010-12-06,Sydney,1.0,19.0,67.0,25.5
2010-12-07,Sydney,0.0,24.0,63.0,25.4
2010-12-08,Sydney,0.0,28.0,68.0,25.7
2010-12-09,Sydney,0.0,9.0,62.0,28.3
2010-12-10,Sydney,0.0,28.0,72.0,24.0
2010-12-11,Sydney,0.0,22.0,56.0,23.4
2010-12-12,Sydney,0.0,28.0,40.0,26.1
2010-12-13,Sydney,0.0,24.0,51.0,25.5
2010-12-14,Sydney,0.0,19.0,,
2010-12-15,Sydney,0.0,24.0,69.0,24.7
2010-12-16,Sydney,0.0,6.0,91.0,20.6
2010-12-17,Sydney,7.6,6.0,71.0,23.0
2010-12-18,Sydney,0.0,26.0,44.0,25.4
2010-12-19,Sydney,0.0,33.0,44.0,26.4
2010-12-20,Sydney,4.8,41.0,32.0,21.3
2010-12-21,Sydney,0.0,20.0,26.0,27.1
2010-12-22,Sydney,0.0,26.0,61.0,25.2
2010-12-23,Sydney,0.0,19.0,57.0,26.2
2010-12-24,Sydney,0.0,19.0,47.0,23.6
2010-12-25,Sydney,0.0,19.0,61.0,25.5
2010-12-26,Sydney,0.8,15.0,56.0,28.7
2010-12-27,Sydney,17.0,28.0,78.0,18.9
2010-12-28,Sydney,1.8,19.0,50.0,20.7
2010-12-29,Sydney,0.0,28.0,56.0,24.1
2010-12-30,Sydney,0.0,20.0,63.0,24.8
2010-12-31,Sydney,0.0,28.0,65.0,26.4
2011-01-01,Sydney,0.0,20.0,58.0,27.1
2011-01-02,Sydney,0.0,26.0,62.0,26.6
2011-01-03,Sydney,5.6,20.0,84.0,19.2
2011-01-04,Sydney,3.0,19.0,60.0,21.8
2011-01-05,Sydney,0.0,20.0,57.0,23.0
2011-01-06,Sydney,0.0,17.0,57.0,24.9
2011-01-07,Sydney,7.6,17.0,67.0,26.5
2011-01-08,Sydney,6.6,20.0,62.0,26.4
2011-01-09,Sydney,9.4,20.0,67.0,26.6
2011-01-10,Sydney,5.4,26.0,65.0,26.0
2011-01-11,Sydney,0.4,20.0,79.0,24.3
2011-01-12,Sydney,1.6,28.0,71.0,26.4
2011-01-13,Sydney,0.2,28.0,65.0,24.9
2011-01-14,Sydney,0.2,28.0,53.0,27.6
2011-01-15,Sydney,0.6,7.0,61.0,29.6
2011-01-16,Sydney,0.2,15.0,65.0,28.0
2011-01-17,Sydney,0.0,24.0,68.0,26.3
2011-01-18,Sydney,0.0,20.0,57.0,24.8
2011-01-19,Sydney,7.2,20.0,73.0,24.5
2011-01-20,Sydney,0.2,24.0,55.0,26.3
2011-01-21,Sydney,5.6,28.0,60.0,26.3
2011-01-22,Sydney,0.0,26.0,55.0,26.7
2011-01-23,Sydney,0.0,28.0,57.0,26.1
2011-01-24,Sydney,0.0,26.0,36.0,32.4
2011-01-25,Sydney,0.0,20.0,64.0,27.2
2011-01-26,Sydney,0.0,15.0,73.0,27.7
2011-01-27,Sydney,0.0,17.0,71.0,27.3
2011-01-28,Sydney,0.0,24.0,59.0,24.1
2011-01-29,Sydney,0.0,24.0,48.0,24.6
2011-01-30,Sydney,0.0,24.0,56.0,27.5
2011-01-31,Sydney,0.0,17.0,49.0,30.0
2011-02-01,Sydney,0.0,17.0,49.0,31.8
2011-02-02,Sydney,0.0,20.0,70.0,28.4
2011-02-03,Sydney,0.0,24.0,54.0,33.6
2011-02-04,Sydney,0.0,28.0,73.0,27.8
2011-02-05,Sydney,0.0,33.0,22.0,40.9
2011-02-06,Sydney,0.0,41.0,77.0,22.8
2011-02-07,Sydney,0.2,19.0,58.0,22.6
2011-02-08,Sydney,0.2,17.0,52.0,24.2
2011-02-09,Sydney,0.4,11.0,83.0,21.6
2011-02-10,Sydney,0.0,24.0,70.0,24.3
2011-02-11,Sydney,0.2,13.0,60.0,28.3
2011-02-12,Sydney,1.4,26.0,76.0,22.2
2011-02-13,Sydney,9.6,26.0,88.0,21.3
2011-02-14,Sydney,0.4,19.0,59.0,23.6
2011-02-15,Sydney,0.0,20.0,54.0,24.0
2011-02-16,Sydney,2.2,19.0,64.0,25.7
2011-02-17,Sydney,0.0,15.0,67.0,26.8
2011-02-18,Sydney,0.0,13.0,70.0,27.0
2011-02-19,Sydney,0.0,28.0,67.0,28.4
2011-02-20,Sydney,0.0,13.0,49.0,32.0
2011-02-21,Sydney,0.0,20.0,62.0,24.4
2011-02-22,Sydney,0.4,26.0,78.0,19.2
2011-02-23,Sydney,1.8,20.0,45.0,26.1
2011-02-24,Sydney,0.4,22.0,49.0,24.9
2011-02-25,Sydney,0.0,20.0,41.0,27.1
2011-02-26,Sydney,0.0,26.0,65.0,26.8
2011-02-27,Sydney,0.0,6.0,63.0,26.9
2011-02-28,Sydney,0.8,26.0,65.0,26.1
2011-03-01,Sydney,0.6,17.0,39.0,32.5
2011-03-02,Sydney,0.0,11.0,59.0,21.2
2011-03-03,Sydney,0.0,28.0,35.0,29.5
2011-03-04,Sydney,0.0,24.0,63.0,25.4
2011-03-05,Sydney,0.2,28.0,50.0,22.2
2011-03-06,Sydney,0.2,19.0,44.0,22.2
2011-03-07,Sydney,0.0,20.0,48.0,23.8
2011-03-08,Sydney,0.2,30.0,60.0,25.2
2011-03-09,Sydney,0.0,17.0,38.0,30.6
2011-03-10,Sydney,0.0,9.0,68.0,25.2
2011-03-11,Sydney,0.0,19.0,76.0,25.3
2011-03-12,Sydney,1.0,20.0,69.0,26.1
2011-03-13,Sydney,0.2,22.0,60.0,27.2
2011-03-14,Sydney,0.0,31.0,79.0,22.3
2011-03-15,Sydney,0.8,15.0,62.0,24.5
2011-03-16,Sydney,0.0,20.0,65.0,25.3
2011-03-17,Sydney,5.6,17.0,66.0,25.8
2011-03-18,Sydney,0.0,20.0,67.0,24.8
2011-03-19,Sydney,10.4,24.0,84.0,22.9
2011-03-20,Sydney,99.4,39.0,81.0,22.2
2011-03-21,Sydney,20.8,19.0,82.0,24.0
2011-03-22,Sydney,27.8,20.0,73.0,26.2
2011-03-23,Sydney,0.8,13.0,41.0,29.6
2011-03-24,Sydney,0.2,35.0,36.0,26.3
2011-03-25,Sydney,0.0,13.0,42.0,24.8
2011-03-26,Sydney,0.0,20.0,77.0,18.6
2011-03-27,Sydney,5.0,19.0,87.0,18.4
2011-03-28,Sydney,5.8,15.0,59.0,23.5
2011-03-29,Sydney,10.8,24.0,59.0,24.3
2011-03-30,Sydney,0.0,17.0,61.0,26.0
2011-03-31,Sydney,1.8,20.0,68.0,20.9
2011-05-01,Sydney,3.6,13.0,57.0,21.6
2011-05-02,Sydney,0.0,13.0,75.0,18.1
2011-05-03,Sydney,0.6,20.0,66.0,18.5
2011-05-04,Sydney,0.4,20.0,54.0,20.7
2011-05-05,Sydney,0.2,26.0,51.0,18.8
2011-05-06,Sydney,0.0,17.0,48.0,18.4
2011-05-07,Sydney,0.0,9.0,52.0,19.6
2011-05-08,Sydney,0.0,11.0,34.0,21.6
2011-05-09,Sydney,0.0,31.0,63.0,16.9
2011-05-10,Sydney,4.4,22.0,45.0,17.6
2011-05-11,Sydney,0.2,28.0,37.0,14.8
2011-05-12,Sydney,0.0,24.0,27.0,16.2
2011-05-13,Sydney,0.0,20.0,40.0,19.8
2011-05-14,Sydney,0.0,20.0,33.0,16.2
2011-05-15,Sydney,0.0,11.0,36.0,19.0
2011-05-16,Sydney,0.0,13.0,48.0,17.5
2011-05-17,Sydney,0.0,17.0,59.0,18.9
2011-05-18,Sydney,0.0,9.0,58.0,19.4
2011-05-19,Sydney,2.6,17.0,70.0,19.3
2011-05-20,Sydney,0.0,11.0,69.0,19.8
2011-05-21,Sydney,0.0,11.0,56.0,20.9
2011-05-22,Sydney,0.0,11.0,59.0,20.6
2011-05-23,Sydney,1.0,26.0,37.0,22.4
2011-05-24,Sydney,0.0,19.0,75.0,15.5
2011-05-25,Sydney,12.0,31.0,69.0,13.9
2011-05-26,Sydney,9.4,17.0,51.0,19.3
2011-05-27,Sydney,0.0,13.0,62.0,16.2
2011-05-28,Sydney,0.0,19.0,67.0,16.8
2011-05-29,Sydney,0.0,17.0,77.0,16.7
2011-05-30,Sydney,36.0,17.0,91.0,14.0
2011-05-31,Sydney,65.2,31.0,62.0,19.6
2011-06-01,Sydney,4.6,37.0,63.0,18.7
2011-06-02,Sydney,2.6,19.0,75.0,18.2
2011-06-03,Sydney,0.0,6.0,58.0,18.5
2011-06-04,Sydney,0.0,6.0,62.0,18.3
2011-06-05,Sydney,1.4,9.0,47.0,16.5
2011-06-06,Sydney,0.0,20.0,62.0,15.0
2011-06-07,Sydney,0.0,24.0,38.0,14.0
2011-06-08,Sydney,0.0,30.0,28.0,13.1
2011-06-09,Sydney,0.0,28.0,40.0,15.2
2011-06-10,Sydney,0.0,31.0,60.0,14.2
2011-06-11,Sydney,7.8,26.0,80.0,13.8
2011-06-12,Sydney,18.2,35.0,67.0,15.3
2011-06-13,Sydney,23.4,20.0,62.0,16.3
2011-06-14,Sydney,10.4,35.0,78.0,15.4
2011-06-15,Sydney,13.8,28.0,63.0,17.4
2011-06-16,Sydney,4.2,22.0,68.0,16.3
2011-06-17,Sydney,4.2,39.0,40.0,15.5
2011-06-18,Sydney,0.0,39.0,39.0,17.0
2011-06-19,Sydney,0.0,9.0,39.0,17.7
2011-06-20,Sydney,0.0,22.0,38.0,18.6
2011-06-21,Sydney,0.0,39.0,37.0,18.5
2011-06-22,Sydney,0.0,30.0,30.0,15.7
2011-06-23,Sydney,0.0,9.0,36.0,19.5
2011-06-24,Sydney,0.0,9.0,40.0,17.6
2011-06-25,Sydney,0.0,7.0,53.0,18.2
2011-06-26,Sydney,0.0,6.0,39.0,20.5
2011-06-27,Sydney,0.0,17.0,51.0,19.1
2011-06-28,Sydney,0.0,13.0,62.0,16.3
2011-06-29,Sydney,2.8,6.0,87.0,14.6
2011-06-30,Sydney,0.4,15.0,59.0,16.2
2011-07-01,Sydney,0.4,20.0,67.0,16.2
2011-07-02,Sydney,2.6,2.0,57.0,18.9
2011-07-03,Sydney,0.0,20.0,43.0,19.8
2011-07-04,Sydney,0.2,26.0,55.0,18.6
2011-07-05,Sydney,0.0,39.0,27.0,16.5
2011-07-06,Sydney,0.0,20.0,30.0,17.0
2011-07-07,Sydney,0.0,30.0,28.0,16.0
2011-07-08,Sydney,0.0,17.0,29.0,16.6
2011-07-09,Sydney,0.0,22.0,32.0,16.4
2011-07-10,Sydney,0.0,31.0,29.0,15.9
2011-07-11,Sydney,0.0,13.0,23.0,17.3
2011-07-12,Sydney,0.0,11.0,31.0,18.5
2011-07-13,Sydney,0.0,22.0,48.0,11.9
2011-07-14,Sydney,0.0,22.0,35.0,14.6
2011-07-15,Sydney,0.8,13.0,84.0,12.7
2011-07-16,Sydney,9.0,17.0,62.0,14.8
2011-07-17,Sydney,2.2,2.0,86.0,14.5
2011-07-18,Sydney,1.4,4.0,49.0,18.5
2011-07-19,Sydney,0.6,26.0,72.0,10.3
2011-07-20,Sydney,76.8,24.0,83.0,15.0
2011-07-21,Sydney,39.2,30.0,92.0,11.4
2011-07-22,Sydney,88.2,19.0,95.0,11.5
2011-07-23,Sydney,57.4,22.0,67.0,14.5
2011-07-24,Sydney,2.0,13.0,46.0,13.8
2011-07-25,Sydney,0.6,4.0,53.0,16.7
2011-07-26,Sydney,0.6,15.0,32.0,18.0
2011-07-27,Sydney,0.2,20.0,59.0,16.3
2011-07-28,Sydney,0.0,15.0,41.0,19.6
2011-07-29,Sydney,0.0,11.0,32.0,19.0
2011-07-30,Sydney,0.0,6.0,43.0,18.8
2011-07-31,Sydney,0.0,2.0,31.0,21.1
2011-08-01,Sydney,0.0,15.0,53.0,19.3
2011-08-02,Sydney,0.0,4.0,37.0,21.7
2011-08-03,Sydney,0.0,15.0,41.0,23.0
2011-08-04,Sydney,0.0,17.0,50.0,23.0
2011-08-05,Sydney,0.0,20.0,30.0,24.7
2011-08-06,Sydney,0.0,11.0,44.0,21.7
2011-08-07,Sydney,0.6,17.0,77.0,16.7
2011-08-08,Sydney,4.4,13.0,43.0,15.9
2011-08-09,Sydney,0.0,15.0,37.0,16.1
2011-08-10,Sydney,0.0,15.0,39.0,16.5
2011-08-11,Sydney,0.0,13.0,47.0,16.9
2011-08-12,Sydney,13.0,15.0,83.0,14.2
2011-08-13,Sydney,2.6,17.0,51.0,17.2
2011-08-14,Sydney,1.0,11.0,71.0,15.7
2011-08-15,Sydney,0.6,15.0,58.0,17.2
2011-08-16,Sydney,0.0,11.0,62.0,17.5
2011-08-17,Sydney,0.0,17.0,80.0,15.2
2011-08-18,Sydney,5.6,30.0,27.0,17.9
2011-08-19,Sydney,0.8,39.0,74.0,16.2
2011-08-20,Sydney,20.2,26.0,47.0,18.7
2011-08-21,Sydney,2.2,28.0,56.0,17.6
2011-08-22,Sydney,0.0,19.0,49.0,17.5
2011-08-23,Sydney,0.0,11.0,69.0,16.6
2011-08-24,Sydney,1.0,17.0,51.0,18.4
2011-08-25,Sydney,0.2,17.0,64.0,19.0
2011-08-26,Sydney,0.0,15.0,60.0,19.1
2011-08-27,Sydney,0.0,6.0,75.0,18.1
2011-08-28,Sydney,0.0,17.0,63.0,18.7
2011-08-29,Sydney,0.0,6.0,28.0,23.3
2011-08-30,Sydney,0.0,17.0,62.0,16.6
2011-08-31,Sydney,0.0,17.0,60.0,18.4
2011-09-01,Sydney,0.0,19.0,57.0,19.3
2011-09-02,Sydney,0.0,19.0,51.0,16.5
2011-09-03,Sydney,0.0,26.0,54.0,18.6
2011-09-04,Sydney,0.0,20.0,57.0,19.4
2011-09-05,Sydney,0.0,13.0,62.0,20.1
2011-09-06,Sydney,0.0,15.0,28.0,26.6
2011-09-07,Sydney,2.4,19.0,39.0,17.1
2011-09-08,Sydney,0.0,17.0,60.0,17.1
2011-09-09,Sydney,4.4,13.0,67.0,14.1
2011-09-10,Sydney,1.6,31.0,31.0,15.3
2011-09-11,Sydney,0.2,19.0,32.0,17.9
2011-09-12,Sydney,0.0,19.0,43.0,17.1
2011-09-13,Sydney,0.0,19.0,50.0,19.1
2011-09-14,Sydney,0.0,24.0,14.0,26.0
2011-09-15,Sydney,0.0,20.0,62.0,18.1
2011-09-16,Sydney,0.0,17.0,49.0,20.1
2011-09-17,Sydney,0.0,19.0,71.0,19.9
2011-09-18,Sydney,0.0,31.0,59.0,21.9
2011-09-19,Sydney,0.0,26.0,67.0,20.9
2011-09-20,Sydney,0.0,43.0,20.0,23.0
2011-09-21,Sydney,0.0,17.0,42.0,19.3
2011-09-22,Sydney,0.0,20.0,57.0,20.4
2011-09-23,Sydney,0.0,17.0,14.0,30.4
2011-09-24,Sydney,0.2,19.0,76.0,16.3
2011-09-25,Sydney,23.8,20.0,92.0,13.2
2011-09-26,Sydney,30.0,17.0,45.0,19.3
2011-09-27,Sydney,0.4,22.0,53.0,18.5
2011-09-28,Sydney,0.0,11.0,84.0,15.8
2011-09-29,Sydney,7.8,31.0,38.0,16.9
2011-09-30,Sydney,0.8,33.0,27.0,20.2
2011-10-01,Sydney,0.2,17.0,46.0,18.3
2011-10-02,Sydney,9.8,31.0,63.0,15.2
2011-10-03,Sydney,4.6,28.0,50.0,17.5
2011-10-04,Sydney,0.2,20.0,47.0,19.4
2011-10-05,Sydney,0.2,15.0,47.0,17.8
2011-10-06,Sydney,0.0,15.0,62.0,17.9
2011-10-07,Sydney,2.2,19.0,64.0,20.0
2011-10-08,Sydney,2.0,20.0,74.0,19.0
2011-10-09,Sydney,1.0,20.0,31.0,21.3
2011-10-10,Sydney,0.2,22.0,62.0,18.2
2011-10-11,Sydney,0.0,19.0,36.0,19.6
2011-10-12,Sydney,0.0,22.0,65.0,17.5
2011-10-13,Sydney,0.2,24.0,51.0,19.7
2011-10-14,Sydney,0.0,22.0,70.0,17.8
2011-10-15,Sydney,7.2,15.0,68.0,21.7
2011-10-16,Sydney,0.2,24.0,51.0,21.9
2011-10-17,Sydney,3.2,20.0,38.0,19.6
2011-10-18,Sydney,0.2,17.0,42.0,19.2
2011-10-19,Sydney,0.0,24.0,55.0,20.9
2011-10-20,Sydney,0.0,22.0,50.0,23.0
2011-10-21,Sydney,0.2,9.0,39.0,26.3
2011-10-22,Sydney,0.0,19.0,64.0,23.1
2011-10-23,Sydney,0.0,19.0,71.0,22.4
2011-10-24,Sydney,0.0,28.0,21.0,33.8
2011-10-25,Sydney,0.8,33.0,86.0,16.9
2011-10-26,Sydney,2.8,20.0,52.0,17.2
2011-10-27,Sydney,2.2,19.0,50.0,19.3
2011-10-28,Sydney,0.0,30.0,58.0,21.2
2011-10-29,Sydney,0.0,11.0,69.0,24.1
2011-10-30,Sydney,0.0,22.0,99.0,21.6
2011-10-31,Sydney,0.0,26.0,45.0,20.2
2011-11-01,Sydney,0.4,17.0,55.0,19.8
2011-11-02,Sydney,0.0,26.0,46.0,22.7
2011-11-03,Sydney,11.4,11.0,50.0,18.0
2011-11-04,Sydney,3.8,17.0,55.0,20.4
2011-11-05,Sydney,0.2,26.0,67.0,21.5
2011-11-06,Sydney,0.0,17.0,58.0,25.8
2011-11-07,Sydney,0.0,11.0,57.0,25.6
2011-11-08,Sydney,0.6,24.0,63.0,27.0
2011-11-09,Sydney,19.8,13.0,63.0,27.6
2011-11-10,Sydney,0.0,20.0,43.0,28.2
2011-11-11,Sydney,0.4,24.0,51.0,22.5
2011-11-12,Sydney,0.0,17.0,56.0,23.4
2011-11-13,Sydney,0.0,24.0,,22.5
2011-11-14,Sydney,0.0,9.0,23.0,34.9
2011-11-15,Sydney,0.0,24.0,50.0,23.3
2011-11-16,Sydney,0.0,22.0,73.0,20.7
2011-11-17,Sydney,12.8,11.0,94.0,17.9
2011-11-18,Sydney,1.8,22.0,68.0,22.9
2011-11-19,Sydney,0.0,17.0,64.0,26.6
2011-11-20,Sydney,0.0,9.0,57.0,26.1
2011-11-21,Sydney,2.4,17.0,63.0,21.2
2011-11-22,Sydney,4.8,22.0,75.0,21.8
2011-11-23,Sydney,38.8,24.0,86.0,17.2
2011-11-24,Sydney,14.8,24.0,76.0,17.3
2011-11-25,Sydney,7.6,15.0,89.0,18.6
2011-11-26,Sydney,22.0,30.0,73.0,24.3
2011-11-27,Sydney,6.8,26.0,34.0,27.2
2011-11-28,Sydney,0.0,24.0,63.0,24.4
2011-11-29,Sydney,0.0,22.0,76.0,24.6
2011-11-30,Sydney,0.0,22.0,41.0,30.6
2011-12-01,Sydney,1.4,22.0,41.0,20.9
2011-12-02,Sydney,1.4,30.0,50.0,20.7
2011-12-03,Sydney,0.0,24.0,45.0,21.2
2011-12-04,Sydney,0.0,28.0,72.0,16.3
2011-12-05,Sydney,4.8,17.0,69.0,16.4
2011-12-06,Sydney,5.4,17.0,58.0,17.4
2011-12-07,Sydney,2.2,24.0,71.0,19.1
2011-12-08,Sydney,23.6,11.0,63.0,21.8
2011-12-09,Sydney,0.6,17.0,57.0,22.9
2011-12-10,Sydney,0.2,13.0,65.0,22.4
2011-12-11,Sydney,0.0,13.0,89.0,20.5
2011-12-12,Sydney,12.6,19.0,77.0,18.8
2011-12-13,Sydney,4.2,31.0,49.0,23.2
2011-12-14,Sydney,0.4,22.0,49.0,19.7
2011-12-15,Sydney,0.2,20.0,48.0,21.4
2011-12-16,Sydney,0.0,17.0,48.0,20.8
2011-12-17,Sydney,0.0,20.0,47.0,21.3
2011-12-18,Sydney,0.0,24.0,51.0,22.2
2011-12-19,Sydney,0.0,24.0,75.0,21.7
2011-12-20,Sydney,14.8,22.0,63.0,22.8
2011-12-21,Sydney,0.0,24.0,57.0,23.5
2011-12-22,Sydney,0.0,13.0,77.0,19.7
2011-12-23,Sydney,5.2,20.0,69.0,24.2
2011-12-24,Sydney,0.4,19.0,62.0,25.1
2011-12-25,Sydney,0.0,31.0,62.0,25.0
2011-12-26,Sydney,0.0,9.0,68.0,24.4
2011-12-27,Sydney,0.4,24.0,64.0,21.3
2011-12-28,Sydney,0.0,17.0,52.0,23.9
2011-12-29,Sydney,0.0,24.0,39.0,23.8
2011-12-30,Sydney,0.6,20.0,48.0,23.9
2011-12-31,Sydney,0.0,19.0,54.0,22.8
2012-01-01,Sydney,0.0,26.0,48.0,25.0
2012-01-02,Sydney,0.0,24.0,52.0,25.4
2012-01-03,Sydney,0.0,24.0,57.0,25.5
2012-01-04,Sydney,0.0,9.0,59.0,27.8
2012-01-05,Sydney,0.0,17.0,61.0,23.4
2012-01-06,Sydney,0.8,28.0,57.0,21.5
2012-01-07,Sydney,0.0,28.0,52.0,23.8
2012-01-08,Sydney,0.0,20.0,66.0,25.6
2012-01-09,Sydney,31.6,24.0,59.0,25.8
2012-01-10,Sydney,0.2,30.0,28.0,29.4
2012-01-11,Sydney,0.0,39.0,18.0,26.9
2012-01-12,Sydney,0.0,24.0,39.0,21.2
2012-01-13,Sydney,0.0,26.0,52.0,24.1
2012-01-14,Sydney,0.0,13.0,60.0,22.4
2012-01-15,Sydney,29.0,24.0,67.0,21.9
2012-01-16,Sydney,18.6,26.0,70.0,23.2
2012-01-17,Sydney,6.0,20.0,61.0,25.0
2012-01-18,Sydney,0.0,22.0,63.0,26.1
2012-01-19,Sydney,0.0,20.0,67.0,25.4
2012-01-20,Sydney,0.0,19.0,58.0,25.2
2012-01-21,Sydney,0.0,2.0,82.0,22.6
2012-01-22,Sydney,12.0,24.0,50.0,25.7
2012-01-23,Sydney,0.2,20.0,55.0,23.5
2012-01-24,Sydney,0.0,7.0,84.0,21.7
2012-01-25,Sydney,7.2,13.0,91.0,22.7
2012-01-26,Sydney,29.6,15.0,68.0,26.4
2012-01-27,Sydney,2.0,28.0,70.0,24.1
2012-01-28,Sydney,0.2,19.0,81.0,23.7
2012-01-29,Sydney,0.0,28.0,62.0,26.1
2012-01-30,Sydney,1.4,24.0,52.0,31.2
2012-01-31,Sydney,0.0,28.0,68.0,24.4
2012-02-01,Sydney,8.8,28.0,66.0,21.2
2012-02-02,Sydney,5.4,17.0,82.0,18.5
2012-02-03,Sydney,49.8,9.0,83.0,20.7
2012-02-04,Sydney,6.0,17.0,61.0,25.6
2012-02-05,Sydney,0.2,28.0,70.0,25.3
2012-02-06,Sydney,0.0,37.0,63.0,23.8
2012-02-07,Sydney,2.2,28.0,63.0,23.2
2012-02-08,Sydney,1.4,19.0,66.0,23.2
2012-02-09,Sydney,0.2,26.0,60.0,24.6
2012-02-10,Sydney,3.8,24.0,63.0,24.3
2012-02-11,Sydney,2.2,11.0,81.0,18.1
2012-02-12,Sydney,3.2,19.0,60.0,25.0
2012-02-13,Sydney,1.8,20.0,66.0,23.8
2012-02-14,Sydney,0.0,19.0,59.0,23.3
2012-02-15,Sydney,0.6,19.0,52.0,25.0
2012-02-16,Sydney,0.0,26.0,47.0,26.0
2012-02-17,Sydney,0.0,22.0,67.0,24.0
2012-02-18,Sydney,0.6,22.0,60.0,26.8
2012-02-19,Sydney,0.0,24.0,66.0,25.6
2012-02-20,Sydney,15.6,19.0,60.0,27.2
2012-02-21,Sydney,6.2,35.0,60.0,24.9
2012-02-22,Sydney,0.2,22.0,55.0,25.8
2012-02-23,Sydney,0.0,22.0,59.0,25.6
2012-02-24,Sydney,0.0,22.0,61.0,26.9
2012-02-25,Sydney,0.0,28.0,60.0,25.5
2012-02-26,Sydney,0.0,19.0,66.0,25.6
2012-02-27,Sydney,0.0,22.0,55.0,27.5
2012-02-28,Sydney,0.0,20.0,44.0,31.9
2012-02-29,Sydney,2.8,15.0,92.0,21.1
2012-03-01,Sydney,27.6,17.0,58.0,29.2
2012-03-02,Sydney,16.0,20.0,83.0,19.4
2012-03-03,Sydney,16.8,17.0,81.0,19.9
2012-03-04,Sydney,2.2,24.0,65.0,26.4
2012-03-05,Sydney,14.8,26.0,58.0,25.9
2012-03-06,Sydney,0.0,28.0,53.0,23.9
2012-03-07,Sydney,0.0,22.0,60.0,21.3
2012-03-08,Sydney,109.4,15.0,71.0,20.1
2012-03-09,Sydney,18.0,24.0,39.0,27.0
2012-03-10,Sydney,0.0,26.0,61.0,24.7
2012-03-11,Sydney,0.0,20.0,59.0,23.0
2012-03-12,Sydney,0.0,26.0,64.0,23.2
2012-03-13,Sydney,0.0,19.0,57.0,24.1
2012-03-14,Sydney,0.0,24.0,79.0,23.0
2012-03-15,Sydney,0.0,22.0,60.0,25.4
2012-03-16,Sydney,0.0,15.0,69.0,25.5
2012-03-17,Sydney,41.8,22.0,88.0,19.4
2012-03-18,Sydney,2.4,28.0,64.0,21.6
2012-03-19,Sydney,12.0,22.0,57.0,23.2
2012-03-20,Sydney,1.2,19.0,53.0,24.0
2012-03-21,Sydney,0.0,20.0,72.0,23.8
2012-03-22,Sydney,0.0,13.0,75.0,19.1
2012-03-23,Sydney,0.4,20.0,31.0,26.1
2012-03-24,Sydney,0.0,15.0,26.0,24.2
2012-03-25,Sydney,0.0,15.0,55.0,20.8
2012-03-26,Sydney,0.4,22.0,60.0,22.7
2012-03-27,Sydney,0.4,15.0,65.0,23.1
2012-03-28,Sydney,0.0,6.0,84.0,20.4
2012-03-29,Sydney,6.2,22.0,60.0,23.9
2012-03-30,Sydney,0.2,13.0,55.0,24.3
2012-03-31,Sydney,0.0,15.0,56.0,24.6
2012-04-01,Sydney,0.0,17.0,59.0,23.7
2012-04-02,Sydney,0.6,15.0,64.0,24.0
2012-04-03,Sydney,0.0,17.0,56.0,25.6
2012-04-04,Sydney,0.0,17.0,62.0,24.5
2012-04-05,Sydney,0.0,20.0,54.0,24.4
2012-04-06,Sydney,0.0,20.0,45.0,24.1
